餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
武聖夜市,雲淡風輕,在地嚮導 · 153 則評論 · 551 張相片,1 年前,2 顆星,無聊,https://www.google.com/maps/contrib/110510196531077093465/reviews?hl=zh-TW
武聖夜市,C C,在地嚮導 · 6 則評論 · 1 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/101434113211751129943/reviews?hl=zh-TW
武聖夜市,游政賢,在地嚮導 · 18 則評論 · 5 張相片,1 年前,5 顆星,雞之霸四川麻辣香鍋炒炸雞好吃👍！ …,https://www.google.com/maps/contrib/104430363915384802878/reviews?hl=zh-TW
武聖夜市,黃熾宏,在地嚮導 · 163 則評論 · 316 張相片,1 年前,4 顆星,"台南知名夜市
建議騎車，開車的話要停遠一點走過來",https://www.google.com/maps/contrib/107316331439959220514/reviews?hl=zh-TW
武聖夜市,Chiu ka wai,在地嚮導 · 13 則評論 · 21 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/103337339156047043318/reviews?hl=zh-TW
武聖夜市,黃美夏,3 則評論,1 年前,1 顆星,是先打電話問店家，今晚有沒有在大東夜市擺攤，店家說有！結果去現場要買，店家根本沒去擺攤，再打好幾通電話尋問，電話都不接，很惡劣，欺騙消費者。,https://www.google.com/maps/contrib/103160412598084832170/reviews?hl=zh-TW
武聖夜市,Hank Guo,在地嚮導 · 10 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/111012869019987591858/reviews?hl=zh-TW
武聖夜市,Zick Huang,"在地嚮導 · 27 則評論 · 1,964 張相片",1 年前,5 顆星,,https://www.google.com/maps/contrib/102701957241525069398/reviews?hl=zh-TW
武聖夜市,Martin Tang,"在地嚮導 · 37 則評論 · 3,392 張相片",1 年前,4 顆星,,https://www.google.com/maps/contrib/109491596116953232202/reviews?hl=zh-TW
武聖夜市,syuan,在地嚮導 · 11 則評論 · 4 張相片,1 年前,1 顆星,,https://www.google.com/maps/contrib/113567471565696564720/reviews?hl=zh-TW
武聖夜市,David T,在地嚮導 · 81 則評論 · 280 張相片,1 年前,3 顆星,清明連假來這逛了一圈，可能有年紀了，東西並沒有吸引我們購買，到處人擠人感覺並不舒服，30分鐘後我們空手離開了這個夜市，走回民宿後我又出門去超商買了御飯糰跟飲料回去當宵夜吃。,https://www.google.com/maps/contrib/116206233090956608369/reviews?hl=zh-TW
武聖夜市,Chien yao Hung,5 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/103388704409381681819/reviews?hl=zh-TW
武聖夜市,Yu平哥,,1 年前,5 顆星,,https://www.google.com/maps/contrib/100586149414943067168/reviews?hl=zh-TW
武聖夜市,HA CHUNG,在地嚮導 · 8 則評論 · 1 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/117489373859922656468/reviews?hl=zh-TW
武聖夜市,envoy pan,在地嚮導 · 40 則評論 · 7 張相片,1 年前,5 顆星,還不錯、花園夜市的另一選擇,https://www.google.com/maps/contrib/106292680577234945473/reviews?hl=zh-TW
武聖夜市,牛肉麵速力達母,在地嚮導 · 65 則評論 · 49 張相片,1 年前,5 顆星,走在路上看到一堆可悲8+9，吃個飯真的不想看到猴子🐒 …,https://www.google.com/maps/contrib/109677794605890951740/reviews?hl=zh-TW
武聖夜市,陳宗逸,1 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/101520829683892124279/reviews?hl=zh-TW
武聖夜市,Giovanni Motta,在地嚮導 · 4 則評論 · 155 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/109400808564313524912/reviews?hl=zh-TW
武聖夜市,盧立偉,在地嚮導 · 38 則評論 · 23 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/109857391595246695634/reviews?hl=zh-TW
武聖夜市,楊止頤,在地嚮導,1 年前,5 顆星,,https://www.google.com/maps/contrib/111151721233510807430/reviews?hl=zh-TW
武聖夜市,王小狐,在地嚮導 · 33 則評論 · 3 張相片,1 年前,4 顆星,很多攤位,https://www.google.com/maps/contrib/111705747823618707944/reviews?hl=zh-TW
武聖夜市,老蕭彬宏,在地嚮導 · 108 則評論 · 219 張相片,1 年前,4 顆星,居然有小型遊樂設施😅注意安全唷 …,https://www.google.com/maps/contrib/111152785527556446451/reviews?hl=zh-TW
武聖夜市,黃彥碩,在地嚮導 · 33 則評論 · 15 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/115961180545295717694/reviews?hl=zh-TW
武聖夜市,王信義,在地嚮導 · 16 則評論,1 年前,5 顆星,夠大，東西滿多的，有停車場,https://www.google.com/maps/contrib/116905905047266591313/reviews?hl=zh-TW
武聖夜市,黃俊豪,9 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/111957126422445218730/reviews?hl=zh-TW
武聖夜市,30瑀彤,在地嚮導 · 8 則評論 · 239 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/117286749169862904293/reviews?hl=zh-TW
武聖夜市,Elaine Hsieh,在地嚮導 · 88 則評論 · 184 張相片,1 年前,5 顆星,有免費停車場,https://www.google.com/maps/contrib/106263899953341966684/reviews?hl=zh-TW
武聖夜市,Lucy Lu,在地嚮導 · 22 則評論 · 26 張相片,1 年前,5 顆星,比花園夜市小，但也是很多好吃的，還不錯,https://www.google.com/maps/contrib/117179978460299185081/reviews?hl=zh-TW
武聖夜市,王耀宗,在地嚮導 · 13 則評論,1 年前,5 顆星,辣嬤的牡蠣生蠔煎讓人懷念😋裡面坐位多👌不用站著排隊等👍 …,https://www.google.com/maps/contrib/106543396822748701258/reviews?hl=zh-TW
武聖夜市,莊大長,在地嚮導 · 33 則評論 · 92 張相片,1 年前,4 顆星,美食很多，超好逛，但越來越難停車！不是等很久，就是沒有車位要放棄，建議騎機車，但這樣就是沒有辦法一家人一起去！,https://www.google.com/maps/contrib/116644713422716171130/reviews?hl=zh-TW
武聖夜市,王忠正,在地嚮導 · 83 則評論 · 243 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/104284664470962985359/reviews?hl=zh-TW
武聖夜市,예제럴드,在地嚮導 · 49 則評論 · 124 張相片,1 年前,4 顆星,夜市很大！由於我們去的比較早，所以很多店還在裝潢。,https://www.google.com/maps/contrib/105937180018163611504/reviews?hl=zh-TW
武聖夜市,陳品逸,在地嚮導 · 53 則評論 · 9 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/107124799611418567202/reviews?hl=zh-TW
武聖夜市,瑛季陳,在地嚮導 · 96 則評論 · 60 張相片,1 年前,5 顆星,我這個台北聳，很贊美武聖夜市攤位多，東西多，人潮多，逛起來高興，來台南還要逛,https://www.google.com/maps/contrib/110734515672682329268/reviews?hl=zh-TW
武聖夜市,黃威升,在地嚮導 · 2 則評論 · 82 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/107091733621114672321/reviews?hl=zh-TW
武聖夜市,錢志平,在地嚮導 · 13 則評論 · 93 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/108463326395834468525/reviews?hl=zh-TW
武聖夜市,隨便亂攝,在地嚮導 · 77 則評論 · 258 張相片,1 年前,3 顆星,"這家關東煮好貴，這樣$500⋯⋯😑
臭臭鍋價格超實在🥰
拔絲地瓜芋頭，排隊排很久記得多買一點☺️ …",https://www.google.com/maps/contrib/103929834738465638373/reviews?hl=zh-TW
武聖夜市,陳木祥,1 則評論 · 1 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/101229674253521088831/reviews?hl=zh-TW
武聖夜市,Jain Lin,在地嚮導 · 42 則評論 · 425 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/109985165314749075195/reviews?hl=zh-TW
武聖夜市,CC CHANG,在地嚮導 · 84 則評論 · 2 張相片,1 年前,4 顆星,"越來越多攤位,種類多,也有職業鏢店可練習及比賽",https://www.google.com/maps/contrib/112458380071428383347/reviews?hl=zh-TW
武聖夜市,yi Rul,在地嚮導 · 36 則評論 · 9 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/112972802283272099947/reviews?hl=zh-TW
武聖夜市,Sebastian Ho,在地嚮導 · 25 則評論 · 677 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/115491893421632245498/reviews?hl=zh-TW
武聖夜市,南極仙貝,在地嚮導 · 38 則評論 · 17 張相片,1 年前,4 顆星,交通有點亂，但還是不錯的夜市,https://www.google.com/maps/contrib/115655523302132187379/reviews?hl=zh-TW
武聖夜市,Xuan Wu,在地嚮導 · 45 則評論 · 21 張相片,1 年前,5 顆星,"玩的東西蠻多的
很好逛",https://www.google.com/maps/contrib/114797213706075257107/reviews?hl=zh-TW
武聖夜市,陳國雄,,1 年前,5 顆星,,https://www.google.com/maps/contrib/116304585240794361136/reviews?hl=zh-TW
武聖夜市,韓夢慈,"在地嚮導 · 156 則評論 · 1,439 張相片",1 年前,5 顆星,還是武聖夜市比較多選擇，吃的東西跟衣服還有其他商品，有很多攤販可以買.,https://www.google.com/maps/contrib/114688430189345243069/reviews?hl=zh-TW
武聖夜市,謝毅霖,在地嚮導 · 26 則評論 · 10 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/100818469613114116578/reviews?hl=zh-TW
武聖夜市,劉定輝,7 則評論 · 17 張相片,1 年前,5 顆星,有免費停車場，動線清楚，最重要的是厠所也滿多間，沒有來過可以來試看看。,https://www.google.com/maps/contrib/101776738286877910506/reviews?hl=zh-TW
武聖夜市,豬柒戒,在地嚮導 · 111 則評論 · 3 張相片,1 年前,5 顆星,太晚沒東c,https://www.google.com/maps/contrib/115102735774846353141/reviews?hl=zh-TW
武聖夜市,楊翰昇,在地嚮導 · 1 則評論,1 年前,4 顆星,,https://www.google.com/maps/contrib/118110060576840390987/reviews?hl=zh-TW
武聖夜市,洽洽,在地嚮導 · 34 則評論 · 259 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/113636724864644594824/reviews?hl=zh-TW
武聖夜市,Mao L,9 則評論 · 14 張相片,1 年前,3 顆星,物價偏高，東西不多，不好停車,https://www.google.com/maps/contrib/115084859049712441918/reviews?hl=zh-TW
武聖夜市,梁華仁,12 則評論,1 年前,5 顆星,熱鬧,https://www.google.com/maps/contrib/103298970592253211869/reviews?hl=zh-TW
武聖夜市,桓,8 則評論 · 3 張相片,1 年前,5 顆星,假日人潮眾多，不過有買的東西都很好吃！,https://www.google.com/maps/contrib/107962931368012838590/reviews?hl=zh-TW
武聖夜市,廖蕙瑢,在地嚮導 · 26 則評論 · 6 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/117732032550593071940/reviews?hl=zh-TW
武聖夜市,蘇郁惠,在地嚮導 · 40 則評論 · 79 張相片,1 年前,5 顆星,"真懷念的古早味夜市～
還保留了很多夜市的原汁原味
食物都好好吃🤤 居然還有遊樂設施🛝 …",https://www.google.com/maps/contrib/116800177141623418026/reviews?hl=zh-TW
武聖夜市,黃將,6 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/112750974210558646305/reviews?hl=zh-TW
武聖夜市,22方賜美,在地嚮導 · 90 則評論 · 13 張相片,1 年前,2 顆星,每個攤商都圍著自己的攤位生怕別人佔自己便宜而圍得水洩不通，想這吃點那邊買點坐得位置都隔著竹籬笆或東西阻擋沒有暢通感。就像各人自掃門前雪不管他人瓦上霜！東西都還不錯吃。（2顆星是指有些攤販自私自利沒有同理心！！）所以體驗感不是很舒服！！！,https://www.google.com/maps/contrib/115922051318883697211/reviews?hl=zh-TW
武聖夜市,R,在地嚮導 · 42 則評論 · 12 張相片,1 年前,5 顆星,機車族好停車，攤位很多，有吃有玩很棒,https://www.google.com/maps/contrib/108227378414001310879/reviews?hl=zh-TW
武聖夜市,Hsuan Liu,在地嚮導 · 72 則評論 · 48 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/111449022820698693037/reviews?hl=zh-TW
武聖夜市,Yun S,在地嚮導 · 83 則評論 · 103 張相片,1 年前,5 顆星,"台南最喜歡的夜市，
人潮不會像花園和大東這麼可怕
吃喝玩樂也沒有比花園和大東少",https://www.google.com/maps/contrib/104994319342541736301/reviews?hl=zh-TW
武聖夜市,郭政銓,8 則評論 · 3 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/113990176922426501317/reviews?hl=zh-TW
武聖夜市,何如佩,在地嚮導 · 13 則評論 · 24 張相片,1 年前,5 顆星,超讚美食，難怪人說是全台灣的美食天堂,https://www.google.com/maps/contrib/108666923559694359227/reviews?hl=zh-TW
武聖夜市,施鴻昌,在地嚮導 · 19 則評論 · 8 張相片,1 年前,5 顆星,整齊,https://www.google.com/maps/contrib/117740495203098756184/reviews?hl=zh-TW
武聖夜市,周孟君,5 則評論 · 2 張相片,1 年前,5 顆星,販賣的東西很多樣性,https://www.google.com/maps/contrib/101683279452413950145/reviews?hl=zh-TW
武聖夜市,王傑麟,在地嚮導 · 32 則評論 · 5 張相片,1 年前,1 顆星,停車場的工作人員態度超他嗎的差環境還很髒亂,https://www.google.com/maps/contrib/111795766593258411554/reviews?hl=zh-TW
武聖夜市,蘇駿華,在地嚮導 · 64 則評論 · 15 張相片,1 年前,5 顆星,假日車潮多 有人引導如何停車 夜市也好逛🙂 …,https://www.google.com/maps/contrib/106712995638970764382/reviews?hl=zh-TW
武聖夜市,波妞,"在地嚮導 · 432 則評論 · 1,182 張相片",1 年前,4 顆星,,https://www.google.com/maps/contrib/101623292532859529003/reviews?hl=zh-TW
武聖夜市,James Tsai,在地嚮導 · 6 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/117197164441378893681/reviews?hl=zh-TW
武聖夜市,詹媚州,在地嚮導 · 64 則評論 · 39 張相片,1 年前,5 顆星,在台南武聖夜市漫步，彷彿進入美食的天堂。街頭飄著誘人香氣，各式各樣的小吃盡在眼前：從鹹脆的蚵仔煎到甜美的豆花，應有盡有，每一口都是滿滿的幸福滋味。這裡不僅是味蕾的享受，更是一場對台南美食文化的饗宴。,https://www.google.com/maps/contrib/115036050922583675256/reviews?hl=zh-TW
武聖夜市,李銘仁,7 則評論 · 5 張相片,1 年前,3 顆星,,https://www.google.com/maps/contrib/106520528725203116482/reviews?hl=zh-TW
武聖夜市,thu nguyen,"在地嚮導 · 197 則評論 · 1,650 張相片",1 年前,5 顆星,我們在台南的時間有限，但我們很幸運能夠抽出一些時間來這個地方，因為這個地方很瘋狂。它很大，擠滿了許多小吃攤，我們嘗試的一切都很棒。台南可能不是頂級的旅遊目的地，但它的美食無疑是台灣最好的，這裡的夜市也不是開玩笑的。可惜每個夜市一週只開放幾個晚上，所以記得檢查一下開放時間,https://www.google.com/maps/contrib/103337108739186247984/reviews?hl=zh-TW
武聖夜市,Titan Chang,在地嚮導 · 239 則評論 · 108 張相片,1 年前,4 顆星,"在台南天天有夜市可以逛
這裡吃的穿的玩的都有
攤位多  超好逛",https://www.google.com/maps/contrib/103945545635883497828/reviews?hl=zh-TW
武聖夜市,James Chen,在地嚮導 · 400 則評論 · 341 張相片,1 年前,5 顆星,有空氣槍和射箭可玩,https://www.google.com/maps/contrib/108580996698995099929/reviews?hl=zh-TW
武聖夜市,Kimi Wang,在地嚮導 · 180 則評論 · 145 張相片,1 年前,5 顆星,很久以前小小的沒那麼多攤位，過了好幾年再次到訪真的覺得規劃的很好，停車場很大，有專人指揮，東西好吃多樣，不會人多到不好走，不過又維持人氣，很棒,https://www.google.com/maps/contrib/106158950990186346350/reviews?hl=zh-TW
武聖夜市,Lu Lucas,1 則評論 · 1 張相片,1 年前,3 顆星,,https://www.google.com/maps/contrib/110005211903649743335/reviews?hl=zh-TW
武聖夜市,Karen Yu,10 則評論,1 年前,5 顆星,美食集散地👍 …,https://www.google.com/maps/contrib/113559841750039078156/reviews?hl=zh-TW
武聖夜市,Fan Lin,在地嚮導 · 64 則評論 · 8 張相片,1 年前,5 顆星,攤子幾乎很少重複，而且很好逛，規劃得很好，走道很寬，不會人擠人。,https://www.google.com/maps/contrib/112307313072510623132/reviews?hl=zh-TW
武聖夜市,藤羽希,在地嚮導 · 58 則評論 · 33 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/107027203790332875788/reviews?hl=zh-TW
武聖夜市,高緯,43 則評論 · 35 張相片,1 年前,5 顆星,很多攤位很好逛,https://www.google.com/maps/contrib/110049899545519069487/reviews?hl=zh-TW
武聖夜市,王嘉緯,在地嚮導 · 43 則評論 · 25 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/118260813510879999380/reviews?hl=zh-TW
武聖夜市,Chih,在地嚮導 · 54 則評論 · 2 張相片,1 年前,5 顆星,因為連假的關係人有點多，但是整體來說還是一個非常好逛的夜市！,https://www.google.com/maps/contrib/107278715104010699000/reviews?hl=zh-TW
武聖夜市,千葉越,在地嚮導 · 86 則評論 · 933 張相片,1 年前,4 顆星,,https://www.google.com/maps/contrib/113261175245452026487/reviews?hl=zh-TW
武聖夜市,chunyong llim,3 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/116437592362746287675/reviews?hl=zh-TW
武聖夜市,黃昨日,在地嚮導 · 17 則評論 · 2 張相片,1 年前,5 顆星,逛的人很多，機車停車方便，食物價格不會特別貴。,https://www.google.com/maps/contrib/111065859168673263442/reviews?hl=zh-TW
武聖夜市,SKY,6 則評論 · 2 張相片,1 年前,5 顆星,CP值高。東西多樣,https://www.google.com/maps/contrib/102124010434269252237/reviews?hl=zh-TW
